years_experience,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,job_posting_month,job_posting_year,hiring_urgency,job_openings,total_skills,job_title_business analyst,job_title_data analyst,job_title_data engineer,job_title_data scientist,job_title_machine learning engineer,company_size_medium,company_size_small,company_industry_education,company_industry_finance,company_industry_healthcare,company_industry_retail,company_industry_technology,country_canada,country_germany,country_india,country_singapore,country_uk,country_usa,remote_type_onsite,remote_type_remote,education_level_master,education_level_phd,salary
5,1,1,1,1,0,10,2023,3,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,165135
0,0,1,0,0,1,2,2022,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,123460
7,1,0,0,0,0,12,2020,1,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,104073
12,1,0,0,1,1,12,2020,3,7,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,118648
11,0,1,0,0,0,4,2020,3,8,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,160180
14,0,0,0,1,0,11,2024,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,110272
8,0,0,1,0,0,9,2021,2,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,132488
5,1,1,1,1,1,6,2023,3,6,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,159261
10,0,1,0,0,1,2,2023,2,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,108879
1,1,1,1,0,0,1,2023,1,5,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,124310
12,1,0,1,0,1,4,2025,2,6,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,144380
0,0,0,0,0,1,7,2025,1,6,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,58774
4,1,1,1,1,1,1,2022,3,7,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,87562
3,0,1,1,0,1,11,2025,1,5,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,123649
9,0,0,1,1,0,1,2025,3,9,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,161128
8,0,1,1,1,0,3,2024,3,6,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,102282
1,1,1,1,0,1,4,2025,1,3,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,97302
3,1,1,1,1,0,8,2020,3,2,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,127560
1,1,1,0,1,0,10,2021,3,8,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,117401
5,0,0,1,1,0,2,2021,3,3,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,170835
10,0,1,1,0,1,5,2024,2,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,121212
14,0,1,1,1,0,11,2022,3,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,101976
7,0,0,0,0,0,3,2022,3,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,119570
3,0,0,0,0,0,6,2022,3,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,92280
12,1,1,0,1,0,8,2024,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,154840
14,0,1,1,0,1,2,2020,2,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,120620
13,0,0,1,0,1,2,2022,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,122784
2,0,1,0,0,1,4,2023,3,8,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,112384
1,0,0,1,1,1,5,2024,3,8,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,125383
6,1,1,1,1,0,6,2022,3,9,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,108203
4,0,1,1,1,0,10,2022,3,9,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,123767
2,0,0,0,1,0,11,2022,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,60941
9,1,0,1,0,0,11,2023,2,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,85575
6,0,0,1,1,0,8,2025,3,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,142264
11,0,1,1,1,1,1,2025,3,7,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,137051
3,1,1,0,0,1,1,2024,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,125816
2,0,0,0,1,1,10,2020,1,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146804
4,1,1,0,0,0,7,2026,1,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,104672
13,1,0,0,1,0,9,2022,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,129407
10,0,1,1,0,1,12,2022,3,8,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98182
0,1,1,0,1,0,8,2021,3,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64549
0,0,1,0,0,1,2,2024,3,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,97226
5,1,1,0,0,1,7,2026,1,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,153760
4,1,0,1,0,0,3,2023,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,149094
6,1,0,0,1,1,9,2021,1,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,141549
5,1,1,1,1,1,8,2025,3,5,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,90759
6,1,0,1,1,0,1,2025,3,1,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,105761
6,1,1,0,1,1,12,2020,3,7,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,99208
1,1,1,0,1,0,3,2021,1,5,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,102887
0,0,0,0,0,1,9,2023,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,81497
8,1,0,1,0,1,6,2020,2,6,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,127860
9,1,1,1,1,1,3,2024,3,4,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,87698
9,1,1,0,0,0,6,2020,2,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,138428
8,0,1,1,1,0,3,2020,3,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,149397
14,1,0,0,1,0,10,2025,3,8,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,69161
9,0,0,1,1,0,12,2022,3,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,145171
14,0,1,0,1,1,3,2022,3,8,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,120115
10,1,0,1,1,0,12,2026,3,3,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,147550
0,1,0,0,0,1,3,2025,1,6,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,114323
1,1,1,0,1,1,7,2021,3,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,120447
4,0,1,1,1,0,11,2025,3,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,103414
1,0,1,1,0,1,4,2021,1,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,168309
0,1,0,0,1,0,12,2023,1,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,93262
10,1,0,1,0,0,6,2021,3,8,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,89898
2,0,0,1,1,0,9,2025,3,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,128625
6,0,1,0,1,1,11,2020,3,7,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,138384
10,1,1,1,1,0,11,2025,3,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,144951
9,1,0,0,0,1,7,2020,2,5,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,59392
5,0,0,1,0,1,9,2026,1,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,97074
10,0,1,1,0,1,3,2024,3,8,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,71634
5,1,1,0,0,1,12,2022,3,9,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,107598
5,1,1,1,0,1,11,2023,3,9,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,118345
11,0,1,1,1,0,1,2025,3,9,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,127423
13,0,1,0,0,0,6,2020,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,138995
8,1,0,1,0,1,9,2025,3,9,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,126714
12,0,0,0,1,0,8,2021,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,121601
10,0,1,1,1,0,2,2022,3,8,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,168991
0,1,1,0,0,1,2,2025,3,7,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,129825
12,0,0,0,0,1,12,2021,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,107663
7,1,0,1,1,0,4,2020,3,9,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,166115
5,1,1,1,1,1,11,2023,3,8,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,88996
6,1,1,0,0,1,2,2026,1,6,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,142083
5,1,0,1,1,1,12,2023,3,6,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,128464
0,0,1,0,0,0,7,2022,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,95889
10,1,1,1,1,0,5,2024,3,9,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,134530
6,0,0,0,1,0,3,2020,1,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,118847
8,1,1,1,0,1,2,2022,2,1,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,123308
11,1,0,0,0,1,8,2023,2,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,101761
6,1,0,1,1,1,9,2025,3,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,156566
9,1,1,0,0,1,2,2020,3,7,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,64243
11,0,0,1,1,1,3,2021,3,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,92426
4,1,0,0,0,0,12,2022,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,72101
7,1,1,1,1,0,4,2025,3,4,4,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102905
6,1,0,0,1,0,10,2024,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,69410
6,0,1,1,1,1,3,2020,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,177504
6,0,0,0,0,0,9,2025,1,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,48686
7,0,1,0,0,0,7,2026,1,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,124746
9,0,1,0,0,0,11,2023,3,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,142398
13,1,1,0,1,1,10,2026,2,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,96611
0,0,1,0,1,0,1,2025,3,8,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,119048
12,1,1,1,1,0,7,2024,3,2,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,79735
1,1,0,1,1,1,10,2022,3,8,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,139090
8,1,1,0,0,1,5,2021,3,8,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,128713
11,1,0,0,0,0,7,2026,3,9,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,72644
0,1,1,0,0,1,5,2025,3,7,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,148770
11,1,1,1,1,1,5,2022,3,3,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,176970
12,0,0,1,0,0,12,2021,2,4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,139551
6,0,1,0,0,0,4,2021,3,7,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,111826
14,1,0,0,1,1,4,2023,2,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,125515
13,0,0,0,0,1,10,2026,3,7,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,145253
0,0,1,1,1,1,8,2021,3,6,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,132912
7,1,0,1,1,0,6,2021,3,1,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,130973
9,0,0,1,0,0,4,2022,2,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,113949
8,1,1,1,1,1,2,2024,3,9,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,94176
7,1,0,1,0,1,12,2022,3,9,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,97270
3,0,0,1,0,0,12,2024,1,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,86156
9,0,1,0,1,1,9,2022,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,121628
1,0,0,1,1,0,2,2023,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,99649
2,1,0,1,1,1,11,2020,3,4,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,141353
14,0,0,0,1,1,8,2025,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,140435
14,0,1,1,1,0,5,2020,3,9,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,166006
4,1,0,1,0,1,6,2023,3,8,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,116459
5,1,1,0,0,1,8,2024,1,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,84698
9,0,1,1,0,1,10,2026,3,9,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,129047
10,1,0,0,0,0,2,2022,2,6,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,142500
2,1,1,1,0,1,3,2022,1,6,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,97267
0,0,1,0,0,1,10,2023,1,6,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,111733
12,1,1,0,1,0,5,2020,2,1,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,133356
0,1,0,0,0,0,10,2026,3,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,132225
14,1,1,1,1,0,7,2025,3,3,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,115617
0,0,0,0,1,0,7,2023,3,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,65845
13,0,1,1,0,1,3,2026,2,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,95093
9,1,1,1,1,0,11,2024,3,6,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,151785
14,1,1,1,1,0,3,2026,3,2,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,134878
9,1,0,0,1,1,9,2021,3,7,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,123436
3,1,1,0,1,0,8,2021,3,7,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,112919
4,1,0,1,1,0,1,2023,3,1,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,76713
2,1,1,1,0,1,5,2026,1,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,158775
6,0,1,1,0,0,10,2024,1,6,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,83676
7,0,1,0,1,0,2,2021,3,8,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,91090
14,0,0,0,1,0,6,2024,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,151754
2,0,1,0,1,1,4,2022,3,7,3,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,70804
4,1,1,0,0,1,1,2022,1,5,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,112977
4,1,0,1,1,0,2,2021,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,97662
5,1,1,0,1,1,3,2023,3,7,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,104680
1,0,1,1,0,0,2,2020,1,6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,157344
1,0,1,1,0,1,3,2020,3,9,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,120820
2,0,0,0,1,1,8,2024,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,188630
7,0,1,0,1,1,12,2024,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,123712
10,0,1,1,1,1,3,2020,3,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,156687
6,0,1,0,0,0,8,2021,1,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,159062
13,1,1,0,0,0,11,2026,3,9,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,93915
5,0,1,1,1,1,12,2022,3,9,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,113399
14,0,0,0,1,1,9,2022,2,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,111312
3,1,1,1,0,1,6,2026,1,4,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,133086
1,1,1,1,1,0,10,2026,3,7,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,76446
4,1,1,0,1,1,3,2020,1,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,137914
13,1,1,0,0,1,5,2026,2,1,3,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,87258
0,1,1,1,0,1,1,2022,3,7,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,116606
12,1,1,1,0,0,11,2024,2,1,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,87656
12,1,0,1,0,1,8,2025,2,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,104895
7,0,1,1,1,1,7,2020,3,9,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,114730
3,0,0,1,1,1,1,2025,3,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,145151
4,0,1,1,0,1,1,2020,3,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,161493
3,1,1,1,1,0,6,2021,3,6,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,170923
8,1,0,0,0,0,9,2022,2,3,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,75402
12,1,1,1,0,1,2,2024,2,4,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,121839
10,1,0,1,1,1,10,2024,3,7,4,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,156227
1,0,1,1,1,1,11,2026,3,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,93484
11,1,0,1,1,0,6,2021,3,5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75088
3,1,1,1,1,0,6,2026,3,3,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,106503
8,0,0,0,1,1,5,2020,3,9,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,79968
1,1,0,0,0,1,5,2021,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,167122
7,1,0,1,1,0,6,2021,3,6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,116747
3,1,1,0,0,0,8,2026,3,8,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,74354
6,0,0,0,0,1,4,2022,1,4,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,84291
1,0,0,0,0,0,6,2020,1,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,45091
0,0,1,0,0,1,8,2025,3,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,55693
13,1,0,0,0,1,12,2020,2,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,144934
5,0,0,0,0,0,6,2024,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,113926
11,1,1,1,1,1,6,2023,3,3,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,92015
8,0,0,1,0,1,8,2026,2,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,72870
10,0,0,1,0,1,4,2025,2,3,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,79524
13,0,1,0,1,1,3,2023,3,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,132072
10,1,1,1,0,1,1,2021,2,2,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,101505
11,1,1,0,1,1,1,2020,2,5,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,96604
2,0,1,1,1,1,6,2023,3,7,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,134010
11,1,0,1,1,1,7,2020,3,6,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,135335
13,1,1,1,0,0,4,2020,3,8,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,67115
9,0,1,1,1,1,6,2023,3,9,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,131261
2,1,1,1,0,0,10,2024,1,5,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,105666
11,1,0,0,1,1,5,2022,3,9,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,142699
10,1,1,1,1,1,12,2022,3,7,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,158336
5,0,1,1,1,0,8,2022,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,162811
5,1,0,0,1,0,7,2024,1,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,91741
3,1,0,1,1,0,1,2020,3,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,128738
